GO_id,term,namespace,n_annotated,n_background,mean_c_ann,mean_c_all,rank_biserial,U_stat,p_two,direction,p_fdr,neg_log10_fdr,neg_log10_p
GO:0007010,cytoskeleton organization,biological_process,193,6011,0.7956614318134715,0.7859632289632339,-0.015031072052607897,552998.0,0.7220057280365675,low_c,0.9030396126475062,0.04429319854929012,0.14145935693894057
GO:0000127,transcription factor TFIIIC complex,cellular_component,6,6011,0.8374292333333333,0.7859632289632339,0.08026644462947541,19461.0,0.7336865739751512,high_c,0.909599729138784,0.04114967764480383,0.13448942818140142
GO:0031932,TORC2 complex,cellular_component,7,6011,0.8116370371428571,0.7859632289632339,0.07537831921576088,22598.0,0.7300282232407604,high_c,0.909599729138784,0.04114967764480383,0.1366603495223029
GO:0000445,THO complex part of transcription export complex,cellular_component,5,6011,0.8146563840000001,0.7859632289632339,0.08864468864468855,16346.0,0.7315840634142167,high_c,0.909599729138784,0.04114967764480383,0.13573576362023773
GO:0031080,nuclear pore outer ring,cellular_component,7,6011,0.7926268585714286,0.7859632289632339,-0.07328447701532315,19474.0,0.7372485599614504,low_c,0.9113509895733382,0.04031433051566518,0.1323860670656273
GO:0008180,COP9 signalosome,cellular_component,6,6011,0.8269649750000001,0.7859632289632339,0.07804607271718011,19421.0,0.74078730103745,high_c,0.9130634175577872,0.03949905714378615,0.13030647116498864
GO:0022618,protein-RNA complex assembly,biological_process,184,6011,0.8003242534239131,0.7859632289632339,0.013478298177151293,543309.5,0.7552408337724308,high_c,0.914286281006224,0.038917796832776366,0.12191453697981995
GO:0006417,regulation of translation,biological_process,145,6011,0.7999683985517242,0.7859632289632339,-0.015045204980189797,418886.5,0.756610538305492,low_c,0.914286281006224,0.038917796832776366,0.12112761401333742
GO:0005851,eukaryotic translation initiation factor 2B complex,cellular_component,5,6011,0.7957979460000001,0.7859632289632339,-0.08358308358308353,13760.0,0.7463730887429844,low_c,0.914286281006224,0.038917796832776366,0.12704402791793548
GO:0000785,chromatin,cellular_component,176,6011,0.8024962510795455,0.7859632289632339,0.014109605047908369,520725.0,0.7494355462232796,high_c,0.914286281006224,0.038917796832776366,0.12526571187938268
GO:0006281,DNA repair,biological_process,322,6011,0.8035034272360247,0.7859632289632339,-0.010146528824832468,906635.5,0.7590301200806387,low_c,0.914286281006224,0.038917796832776366,0.119740989947378
GO:0051726,regulation of cell cycle,biological_process,316,6011,0.8020171896835443,0.7859632289632339,0.01030995432369064,909087.0,0.7573667690148564,high_c,0.914286281006224,0.038917796832776366,0.12069375433809804
GO:0006260,DNA replication,biological_process,78,6011,0.8043964192307691,0.7859632289632339,-0.02039440418001015,226668.0,0.7566483740114789,low_c,0.914286281006224,0.038917796832776366,0.12110589685945355
GO:0016197,endosomal transport,biological_process,126,6011,0.8027652930952381,0.7859632289632339,-0.016347722889778926,364694.0,0.7531905643747794,low_c,0.914286281006224,0.038917796832776366,0.12309512926295968
GO:0030897,HOPS complex,cellular_component,7,6011,0.8149404899999999,0.7859632289632339,-0.06162558294470355,19719.0,0.777861482089038,low_c,0.922992312597666,0.03480191610335881,0.1090977332421177
GO:0005744,TIM23 mitochondrial import inner membrane translocase complex,cellular_component,8,6011,0.7834098225,0.7859632289632339,-0.05755455605530568,22630.0,0.7782153257983283,low_c,0.922992312597666,0.03480191610335881,0.10890022066141382
GO:0007155,cell adhesion,biological_process,16,6011,0.8245349418750001,0.7859632289632339,0.04207673060884076,49978.0,0.7710271780973288,high_c,0.922992312597666,0.03480191610335881,0.11293031314272962
GO:0032182,ubiquitin-like protein binding,molecular_function,55,6011,0.821156828,0.7859632289632339,0.023017278222113635,167560.0,0.7685721961298986,high_c,0.922992312597666,0.03480191610335881,0.11431533062599196
GO:0005811,lipid droplet,cellular_component,66,6011,0.8075127096969699,0.7859632289632339,0.020205418355123905,200149.0,0.7774136559121063,high_c,0.922992312597666,0.03480191610335881,0.10934783489695188
GO:0033588,elongator holoenzyme complex,cellular_component,6,6011,0.7760882966666666,0.7859632289632339,-0.06611157368859288,16824.0,0.7793189809197274,low_c,0.922992312597666,0.03480191610335881,0.10828474605221709
GO:0097361,cytosolic [4Fe-4S] assembly targeting complex,cellular_component,6,6011,0.8346031883333334,0.7859632289632339,0.06538995281709692,19193.0,0.7816673613484583,high_c,0.9231948780271484,0.034706613688686744,0.10697802170310018
GO:0031201,SNARE complex,cellular_component,26,6011,0.8192377715384614,0.7859632289632339,0.030537883169462043,80181.0,0.7878986316108285,high_c,0.9279694994527536,0.03246629795899401,0.1035296537844394
GO:0000112,nucleotide-excision repair factor 3 complex,cellular_component,7,6011,0.8309326528571429,0.7859632289632339,0.058056533739411886,22234.0,0.7904221823429389,high_c,0.9283628956050032,0.03228222555780501,0.10214088024487977
GO:0071010,prespliceosome,cellular_component,30,6011,0.8142111723333334,0.7859632289632339,0.0260937412918687,92056.0,0.8050203001356472,high_c,0.9320467224257077,0.030562316419550827,0.09419316792314597
GO:0030014,CCR4-NOT complex,cellular_component,7,6011,0.8364019814285715,0.7859632289632339,0.05596269153897393,22190.0,0.7978167757607493,high_c,0.9320467224257077,0.030562316419550827,0.09809683598340546
